Texte Jupyter;Auteur;nb_RT;Details_etude;Défiant_Confiant;Mention_Pouvoir;Mention_acteurs_pharma;Mention_Personnalite_politique;Mention_Conflit_interet;Mention_fonctionnement_recherche;Discours_complotiste
"RT @Francis36961488: ???? Étude du Lancet sur la #chloroquine : le chef du pôle maladies infectieuses à la Timone (#Marseille), bras droit de #Raoult, s'exprime. ""Tout ce qui est (dans l'étude) est soit faux, soit imprécis, soit maladroit, soit frauduleux"" #Australie #hdpros https://twitter.com/CNEWS/status/1266275962506731520/video/1";Francis36961488;92;0;D;0;0;0;0;0;0
RT @Stalec_: Pour ceux qui accuser Raoult de charlatan.  En 2012 il démontez déjà les virulogues.  Cachez vous les anti-raoult #LancetGate https://twitter.com/Stalec_/status/1267199089621569536/video/1;Stalec_;92;0;D;0;0;0;0;0;0
RT @PhilippeMurer: Olivier Véran a interdit l’hydroxyChloroquine, seul remède contre le Coronavirus, sur la base de cette étude, complètement faussée. Encore une faute très grave. Cet homme doit partir du ministère de la Sante;PhilippeMurer;92;0;D;1;0;0;0;0;0
RT @BFMTV: ALERTE INFO. Hydroxychloroquine: trois des auteurs de l'étude controversée publiée par The Lancet se rétractent https://www.bfmtv.com/sante/hydroxychloroquine-trois-des-auteurs-de-l-etude-controversee-publiee-parthe-lancet-se-retractent-1927153.html https://twitter.com/BFMTV/status/1268626358307033089/photo/1;BFMTV;92;0;D;0;0;0;1;0;0
"RT @aragon_jb: A quelqu'un qui lui demande combien The Lancet a été payé pour publier l'article le plus médiatisé peut-être de son histoire, maintenant mis à la corbeille, Richard Horton lui répond avec le sourire de sa photo : ""Pas assez..."". Ce serait quoi le bon prix de la corruption ?!? ?? https://twitter.com/richardhorton1/status/1268646564668624897";aragon_jb;92;0;D;0;0;0;0;0;0
RT @CarolineFiat54: Ce nouveau rebondissement le montre une fois de plus : déléguer la production de données scientifiques à des entreprises privées peut avoir des conséquences désastreuses à l’échelle mondiale.  Pour un #PôlePublicDuMédicament !  https://mobile.francetvinfo.fr/sante/maladie/coronavirus/hydroxychloroquine-trois-des-auteurs-de-l-etude-de-the-lancet-se-retractent-et-demandent-le-retrait-de-l-article_3995453.html#xtor=CS2-765-%5Bautres%5D-&xtref=acc_dir&xtref=https://www.francetvinfo.fr/sante/maladie/coronavirus/hydroxychloroquine-trois-des-auteurs-de-l-etude-de-the-lancet-se-retractent-et-demandent-le-retrait-de-l-article_3995453.html;CarolineFiat54;92;0;D;0;0;0;1;0;0
RT @Laissonslespre1: Le Dr Violaine Guérin commente étude RECOVERY et #lancetgate. L'occasion d'apporter un éclairage sur certaines pratiques en matière de publications scientifiques et de manipulation de résultats par certains laboratoires #hydroxychloroquine #ethique #soins https://www.youtube.com/watch?v=jhNP_ILTlxg&feature=youtu.be;Laissonslespre1;92;0;D;0;1;0;0;0;0
RT @pittbull_grrr: Scandale total, il faut faire connaître la vérité : d'après l'étude du Lancet validée par Hillary Clinton et financée par son propre sponsor électoral Gilead (+Abbott et Janssen), aucun des patients décédés après administration trop tardive de Plaquenil à l'hôpital n'a ressuscité;pittbull_grrr;91;0;D;0;0;1;0;0;0
"RT @adia66: Le complot ""Macroniste""contre #Raoult  s'étend au-delà des frontières. Après la prestigieuse revue scientifique  #Lancet, c'est L'OMS qui décide de suspendre l'hydroxychloroquine pour ses résultats peu probants et potentiellement dangereux";adia66;91;0;D;1;0;0;0;0;0
RT @AlertesInfosUSA: ?? @Raoult_Didier pointe les incohérences de l'étude @TheLancet, comme le nombre de morts en Australie ou des facteurs de risques (diabète, hypertension, tabagisme) TOUS au même niveau dans 5 continents différents : «C'est impossible. C'est pas vrai.» #hydroxychloroquine #COVID19 https://twitter.com/AlertesInfosUSA/status/1265342104143880194/video/1;AlertesInfosUSA;91;1;D;0;0;0;0;0;0
"RT @domsfolkloric: @raoult_didier Des données qui ne bouclent pas avec les vraies statistiques australiennes, des données jamais demandées aux Australiens, jamais fournies à cette mystérieuse société derrière l'étude #Lancet, etc. Cette ""étude"" devrait être cosignée par des dizaines de chercheurs et médecins...";domsfolkloric;91;1;D;0;0;0;0;0;1
RT @aragon_jb: #LancetGate Le Pr. Raoult taille un costard à la bizarroïde étude électronique, lui opposant l'expérience vérifiable de l'IHU avec 4000 patients. 1'32'' : il évoque au passage une étude sur 900.000 personnes ayant pris de l'hydroxychloroquine  : 0 mort  https://twitter.com/u_5758/status/1266351608851554304/video/1;aragon_jb;91;0;D;0;0;0;0;0;1
RT @LePoint: Hydroxychloroquine : trois des auteurs de l'étude du « Lancet » se rétractent https://www.lepoint.fr/sante/hydroxychloroquine-trois-des-auteurs-de-l-etude-publiee-dans-the-lancet-se-retractent-04-06-2020-2378534_40.php?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter&Echobox=1591300577#xtor=CS1-32-%5BEchobox%5D;LePoint;91;0;N;0;0;0;0;0;0
RT @GuillaumeTC: #Raoult, en ce moment.  #Lancet  #CroisonsLes https://twitter.com/GuillaumeTC/status/1268668270602747905/photo/1;GuillaumeTC;91;0;N;0;0;0;0;0;0
RT @MartineWonner: Une étape de plus privant les médecins! A quand les robots pour prescrire et le big data pour valider! On a vu les résultats dans @TheLancet Les études cliniques sont claires:pourquoi de telles reco? @MinSoliSante @MartineWonner @Laissonslespre1 @xazalbert http://www.francesoir.fr/societe-sante/covid-19-restriction-de-la-liberte-de-prescrire-de-lazithromycine-un-deni-de-soin-pour;MartineWonner;90;0;D;0;0;0;0;0;0
RT @JeanYvesCAPO: Étude MEHRA (The LANCET) - GILEAD (Remdésivir) - Bill GATES : Tiens ? La réalité de ce que beaucoup soupconnaient semble se confirmer ... Et notre gouvernement réalisant s'être fait manipuler reste toujours muet comme si de rien n'était... http://www.nexus.fr/actualite/news/lancetgate-gilead-fondation-bill-gates/;JeanYvesCAPO;90;0;D;1;0;0;0;0;0
RT @ChabriereEric: La goutte d’eau est la publication dans The Lancet de ce que les médias appellent une étude, adoubée par certains “scientifiques et médecins” les mêmes qui criaient au loup lors de la publication de notre premier abstract sur le #COVID19  Je reviendrai sur cette publication mais;ChabriereEric;89;0;D;0;0;0;0;0;0
RT @Olivier_Monteil: @JulienAudigier5 @dr_l_alexandre @JeanYvesCAPO En mauvaise posture après avoir trop vite vanté les Fakes publiées par The Lancet, il est à cran et perd son sang froid. Vu que le château de cartes anti-Raoult s'écroule petit à petit, je gage que ce n'est pas fini...;Olivier_Monteil;89;0;D;0;0;0;1;0;0
RT @ElleMisss: @TheLancet sur l'#hydroxychloroquine a 4402 patients sur 30 hôpitaux en Afrique  Au 14 avril, il y avait 10759 cas d'après l'OMS ????  Dc Surgisphere aurait étudié la moitié des cas d'Afrique ? Avec seulement 30 hôpitaux ? (300 hôpitaux/pays)  Plausible ???  @raoult_didier #Raoult https://twitter.com/ElleMisss/status/1266281499944300544/photo/1;ElleMisss;89;1;D;0;0;0;0;0;0
"RT @NaphtalineLeBon: On n'est pas bien là entre révoltés ? les macronards on ne les entend plus depuis le scandale de "" the lancet "" , vous savez la revue soi-disant de référence  ??????";NaphtalineLeBon;89;0;D;1;0;0;0;0;0
"RT @__Verlaine__: Chloroquine?: l’étude de «?The Lancet?» fait encore l’objet de vérifications...  C'est donc en se fiant sur une étude aussi ""foireuse"" que le ministre, @olivierveran a interdit l'#hydroxychloriquine ?  https://www.google.com/amp/s/www.la-croix.com/amp/1201097063";__Verlaine__;89;0;D;1;0;0;0;0;0
RT @LeSoigneurX: @TheLancet Lancet = Corruption = Fake Data = Fraud.  The Lancet is not credible.;LeSoigneurX;89;0;D;0;0;0;1;0;0
"RT @CorinneReverbel: Patricia J García, MD  ""La corruption fait partie intégrante des systèmes de santé. Tout au long de ma vie - en tant que chercheur, agent de santé publique et ministre de la Santé - j'ai pu constater une malhonnêteté et une fraude bien ancrées...   ?? 1/3  https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(19)32527-9/fulltext";CorinneReverbel;89;0;D;1;0;0;0;0;0
RT @a_berut: Cette vidéo est apparu dans mon fil twitter (merci @ChatenayDidier !), et justement, je voulais profiter de l'étude (bientôt rétractée ?) dans The Lancet pour (re)parler un peu du système d'édition scientifique, et de l'évaluation par les pairs (peer-review). https://twitter.com/boutaour/status/1268306134441570304;a_berut;89;0;N;0;0;0;0;0;0
RT @france_soir: #lancetgate #bigpharma #bostonconnexion Cependant, quand les coïncidences s’accumulent à ce point, est-il encore pertinent de parler de  coïncidences ? http://www.francesoir.fr/politique-monde/de-coincidences-en-coincidences-la-boston-connexion-au-service-du-remdesivir;france_soir;89;0;D;0;1;0;0;1;0
RT @NaphtalineLeBon: Selon une étude du Lancet   Sibeth Ndiaye aurait découvert un vaccin contre l'intelligence .;NaphtalineLeBon;89;0;D;0;0;0;0;0;0
"RT @drkronbernard: La vérité sur le #Remdisivir, l'OMS et les conflits d'intérêts sur @SudRadio avec @raoult_didier et @andrebercoff avec 3 coups de Lancet l'étude du @TheLancet sera détruite ""le face à face"" à 13h ""Je répondrais aux questions"" à ce nouveau scandale @alainhoupert @pdousteblazy https://twitter.com/drkronbernard/status/1265588498935005186/photo/1";drkronbernard;88;0;D;0;0;0;0;0;0
RT @CorinneReverbel: On en apprend tous les jours sur l’étude du #Lancet : cette société #Surgisphere ressemble de plus en plus à une coquille vide avec probablement de fausses données;CorinneReverbel;88;0;D;0;0;0;0;0;0
"RT @chireillevlm: Veran doit se sentir mal, très mal. Lincompetence au maximum.Ils ont fait pareil pour le confinement,les masques.Tout en dépit du bon sens  Pr Matthieu Million, responsable de l'hôpital de jour à l'IHU de Marseille: ""On a l'impression qu'aucun des quatr... https://va.newsrepublic.net/s/FjNepZR";chireillevlm;88;0;D;1;0;0;0;0;0
RT @ArianeWalter: Véran et sa dulcinée sont partis se cacher en Corée du Nord???;ArianeWalter;88;0;N;1;0;0;0;0;0
RT @le_Parisien: «Je suis vraiment désolé» : le mea culpa du coordinateur de l’étude controversée de The Lancet sur l’hydroxychloroquine > https://www.leparisien.fr/societe/sante/je-suis-vraiment-desole-le-mea-culpa-du-coordinateur-de-l-etude-de-the-lancet-sur-l-hydroxychloroquine-05-06-2020-8330358.php https://twitter.com/le_Parisien/status/1268856631682629633/photo/1;le_Parisien;88;0;N;0;0;0;1;0;0
RT @Laissonslespre1: Le Pr Millon a analysé toutes les #etudes sur l'#hydroxychloroquine. Un biais commun à plusieurs d'entre elles : le #BigData. #ethique #lancetgate. https://www.youtube.com/watch?v=A32epJKWg5k&feature=youtu.be;Laissonslespre1;88;1;D;0;0;0;0;0;0
RT @GoudeHenri: @collCartonJaune AHURISSANT : Philippe Douste-Blazy rapporte les propos «off» du patron de The Lancet sur la mainmise des labos pharmaceutiques sur la communication médicale. Ne soyons pas étonnés que Presse et TV s'agenouillent devant ces grands prescripteurs de pubs   https://twitter.com/Quoi2news/status/1264235815569416192/video/1;GoudeHenri;87;0;D;0;0;1;0;0;0
RT @womandream: Espagne n'envisage pas de mettre fin à l'utilisation #hydroxychloroquine. Analyse @TheLancet pas convaincante. L'agence espagnole du médicament + perspicace que la haute autorité de santé française ?  https://fr.sputniknews.com/amp/sante/202005281043856306-ce-pays-voisin-de-la-france-continuera-a-utiliser-lhydroxychloroquine-pour-soigner-le-covid-19/?__twitter_impression=true;womandream;87;0;D;1;0;0;0;0;0
RT @Conflits_FR: ????FLASH - Le #Lancet publie une mise en garde contre l'étude sur la #chloroquine du 22 mai (publiée dans #TheLancet) qui a entraîné l'arrêt de l'utilisation de ce médicament contre la #COVID19 en France et qui a fait suspendre l'essai clinique de l'#OMS. (communiqué) #coronavirus;Conflits_FR;87;0;N;0;0;0;1;1;0
RT @VirusWar: The Lancet publie une série biaisée de 96000 cas avec des taux de fatalité honteux. Moi en 1 tweet, je publie une série de 416 000 cas traités à l'#hydroxychloroquine avec moins de 1% de mortalité : Arabie Saoudite et Russie https://twitter.com/VirusWar/status/1264737806905204736 https://twitter.com/VirusWar/status/1264743831045640193/photo/1;VirusWar;86;1;D;0;0;0;0;0;0
"RT @mselon3: Le #Gvt #Macron très inquiet de la popularité de #Raoult, de son traitement à la #chloroquine et des bons résultats à #Marseille dans la gestion du #coronavirus car cela met en cause sa responsabilité dans l'interdiction d' utiliser de la #chloroquine par les #médecins libéraux « mselon3: Pour le #Gvt #Macron "" l’efficacité du traitement à la #chloroquine dont l'administration a été interdite aux médecins libéraux ouvrirait la porte à des poursuites massives pour non-assistance à personne en danger "" d'où les tentatives contre #Raoult   http://jdmichel.blog.tdg.ch/archive/2020/05/24/hydroxychloroquine-the-lancet-dans-de-sales-draps-306637.html — https://twitter.com/mselon3/status/1264872074843217925 »";mselon3;86;0;D;1;0;0;0;0;0
RT @Enthoven_R: Je change d'avis. Les zélotes de #DidierRaoult ne sont pas dangereux. Ils disent n'importe quoi, mais ça se voit trop.  Ils sont trop fous. Face à cette peste rudimentaire, il faut juste garder son calme et inlassablement défendre la raison. ?? #Bercoff;Enthoven_R;86;0;N;0;0;0;0;0;0
RT @LoudL: Chloroquine : “Je ne suis pas pro-Raoult mais l'étude publiée par The Lancet, c'est une merde”, lance le Pr. Froguel - France 3 Hauts-de-France https://france3-regions.francetvinfo.fr/hauts-de-france/hydroxychloroquine-je-ne-suis-pro-raoult-etude-publiee-the-lancet-c-est-merde-lance-pr-froguel-1834562.html;LoudL;86;0;D;0;0;0;0;0;0
RT @ArianeWalter: Parce qu'ils ne savent prendre que des décisions stupides. Toutes  sont catastrophiques. La catalogue de la honte de ce gouvernement pèse déjà dix tonnes ! Et la chloroquine là-dessus! On attend le poids du procès.;ArianeWalter;86;0;D;1;0;0;0;0;0
RT @Le_Figaro: ??ALERTE - Des scientifiques ont publié une lettre ouverte exprimant leurs «inquiétudes» sur les méthodes de la vaste étude parue dans @TheLancet, ayant conduit à la suspension d'essais cliniques sur l'hydroxychloroquine.  ?https://lefigaro.fr/sciences/en-direct-coronavirus-le-bilan-quotidien-americain-repart-a-la-hausse-20200529 #Coronavirus #Covid19 https://twitter.com/Le_Figaro/status/1266306596935798784/photo/1;Le_Figaro;86;0;D;0;0;0;1;0;0
"RT @BFMTV: ?? ""Pour moi, ces données ont été volées""  Le professeur Froguel accuse l'étude publiée dans The Lancet sur la chloroquine ? https://twitter.com/BFMTV/status/1266632663441555462/video/1";BFMTV;86;1;D;0;0;0;0;0;0
"RT @DubreuilhMarcel: Violaine Guérin :   ""On ne peut pas comparer l'étude de Lancet et celle de l'IHU puisque les malades du Pr Didier Raoult existent, ça on en est certain, pour l'étude Lancet on peut parler de fraude avec des patients qui n’existent pas !""  https://www.youtube.com/watch?v=1GH1VKJ4kqM&feature=youtu.be&fbclid=IwAR19yoZWx7hhShSIFxYIcwVyWFqpA5hNB4obN57THYIKzBvb4JOrLmOSz_w";DubreuilhMarcel;86;1;D;0;0;0;0;0;0
RT @CorinneReverbel: ?? Conflits d'intérêts des auteurs de l'étude Lancet  ? Mandeep Mehra anime des conférences pour Gilead ? Sapan S Desai marchand de tests pour coronavirus ? Frank Ruschitzka vieux compagnon de route de Gilead ? Amit Patel  milite pour Merck  https://lecourrierdesstrateges.fr/2020/05/24/hydroxychloroquine-les-auteurs-de-letude-publiee-par-le-lancet-ont-tous-un-conflit-dinteret/;CorinneReverbel;86;0;D;0;1;0;0;0;0
